mrp,price,product_category,rating,review_count,Nylon,Rayon,Spandex,polyester,Cotton,Modal,Elastane,Classe
38.0,35.42,Bras,3.8,32,71,0,0,0,0,0,29.5,0
38.0,21.99,Bras,4.3,380,86,0,14,0,0,0,0.0,1
65.0,58.0,Bras,4.2,114,0,0,10,90,0,0,0.0,1
64.96,64.96,Bras,4.4,1159,80,0,20,0,0,0,0.0,1
19.98,19.98,Panties,4.7,532,0,0,0,0,53,35,12.0,0
65.0,41.56,Bras,4.2,114,0,0,10,90,0,0,0.0,1
25.19,25.19,Panties,4.3,424,0,0,0,0,95,0,5.0,0
36.0,25.99,Bras,4.5,65,72,0,0,0,0,0,28.0,0
38.0,27.03,Bras,4.3,380,86,0,14,0,0,0,0.0,1
72.0,64.08,Bras,3.8,103,72,0,28,0,0,0,0.0,1
44.0,44.0,Bras,4.1,90,83,0,0,0,0,0,17.0,1
46.0,34.5,Bras,4.3,480,71,0,29,0,0,0,0.0,1
48.0,48.0,Bras,4.2,972,85,0,15,0,0,0,0.0,1
38.0,29.35,Bras,4.3,381,86,0,14,0,0,0,0.0,1
26.53,26.53,Bras,4.4,288,100,0,0,0,0,0,0.0,1
65.0,44.95,Bras,4.2,114,0,0,10,90,0,0,0.0,1
65.0,37.0,Bras,4.2,114,0,0,10,90,0,0,0.0,1
65.0,60.0,Bras,4.2,114,0,0,10,90,0,0,0.0,1
38.0,22.99,Bras,4.3,380,86,0,14,0,0,0,0.0,1
38.85,38.85,Bras,4.2,601,0,0,15,85,0,0,0.0,1
50.0,25.99,Bras,4.3,414,41,0,11,48,0,0,0.0,1
50.0,46.0,Bras,4.3,414,41,0,11,48,0,0,0.0,1
50.0,45.95,Bras,4.3,414,41,0,11,48,0,0,0.0,1
65.0,44.93,Bras,4.2,114,0,0,10,90,0,0,0.0,1
60.0,54.5,Bras,4.4,768,100,0,0,0,0,0,0.0,1
65.0,48.6,Bras,4.2,114,0,0,10,90,0,0,0.0,1
50.0,35.88,Bras,4.3,414,41,0,11,48,0,0,0.0,1
50.0,38.92,Bras,4.3,414,41,0,11,48,0,0,0.0,1
47.9,47.9,Bras,4.4,768,100,0,0,0,0,0,0.0,1
49.99,49.99,Bras,4.4,768,100,0,0,0,0,0,0.0,1
38.0,30.36,Bras,4.3,380,86,0,14,0,0,0,0.0,1
38.0,28.45,Bras,3.8,32,71,0,0,0,0,0,29.5,0
50.0,39.44,Bras,4.3,414,41,0,11,48,0,0,0.0,1
18.0,18.0,Bras,4.0,515,100,0,0,0,0,0,0.0,1
39.0,39.0,Panties,4.7,127,93,0,7,0,0,0,0.0,0
38.0,19.99,Bras,4.3,380,86,0,14,0,0,0,0.0,1
60.0,60.0,Bras,4.4,768,100,0,0,0,0,0,0.0,1
59.99,59.99,Bras,4.4,768,82,0,18,0,0,0,0.0,1
65.0,48.07,Bras,4.2,114,0,0,10,90,0,0,0.0,1
65.0,48.99,Bras,4.2,114,0,0,10,90,0,0,0.0,1
37.99,37.99,Bras,4.3,380,86,0,14,0,0,0,0.0,1
20.0,18.0,Panties,4.7,532,0,0,0,0,53,35,12.0,0
50.0,27.71,Bras,4.3,414,41,0,11,48,0,0,0.0,1
38.0,20.56,Bras,4.3,380,86,0,14,0,0,0,0.0,1
60.0,44.88,Bras,4.2,150,81,0,19,0,0,0,0.0,1
50.0,36.99,Bras,4.2,972,85,0,15,0,0,0,0.0,1
64.9,64.9,Bras,4.4,1159,80,0,20,0,0,0,0.0,1
65.0,34.99,Bras,4.2,114,0,0,10,90,0,0,0.0,1
36.0,32.4,Bras,4.5,65,72,0,0,0,0,0,28.0,0
39.0,39.0,Panties,4.7,154,93,0,7,0,0,0,0.0,0
36.0,29.88,Bras,4.5,65,72,0,0,0,0,0,28.0,0
44.95,44.95,Bras,4.2,114,0,0,10,90,0,0,0.0,1
38.0,30.99,Bras,4.5,25,79,0,0,0,0,0,21.0,0
38.0,27.11,Bras,4.3,381,86,0,14,0,0,0,0.0,1
68.0,36.66,Bras,4.2,249,80,0,20,0,0,0,0.0,1
60.0,39.95,Bras,4.4,768,100,0,0,0,0,0,0.0,1
48.0,48.0,Bras,4.3,414,41,0,11,48,0,0,0.0,1
42.98,42.98,Bras,4.2,249,80,0,20,0,0,0,0.0,1
65.0,39.95,Bras,4.2,114,0,0,10,90,0,0,0.0,1
65.0,65.0,Bras,4.4,1159,85,0,15,0,0,0,0.0,1
72.0,32.78,Bras,3.8,103,72,0,28,0,0,0,0.0,1
18.0,18.0,Bras,4.0,515,89,0,11,0,0,0,0.0,1
38.0,17.94,Bras,4.3,380,86,0,14,0,0,0,0.0,1
37.98,37.98,Bras,4.5,25,79,0,0,0,0,0,21.0,0
38.0,27.61,Bras,4.3,380,86,0,14,0,0,0,0.0,1
44.0,44.0,Bras,4.3,39,0,0,0,0,53,35,12.0,0
44.0,39.6,Bras,4.1,90,83,0,0,0,0,0,17.0,1
65.0,59.99,Bras,4.4,1159,80,0,20,0,0,0,0.0,1
60.0,42.0,Bras,4.4,768,100,0,0,0,0,0,0.0,1
60.0,53.99,Bras,4.4,768,82,0,18,0,0,0,0.0,1
38.0,34.2,Bras,3.8,32,71,0,0,0,0,0,29.5,0
68.0,68.0,Bras,3.7,62,58,0,42,0,0,0,0.0,1
46.0,46.0,Bras,4.4,288,100,0,0,0,0,0,0.0,1
38.0,24.81,Bras,4.3,381,86,0,14,0,0,0,0.0,1
37.97,37.97,Bras,4.5,25,79,0,0,0,0,0,21.0,0
37.98,37.98,Bras,4.3,380,86,0,14,0,0,0,0.0,1
59.95,59.95,Bras,4.2,114,0,0,10,90,0,0,0.0,1
38.0,34.2,Bras,4.5,25,79,0,0,0,0,0,21.0,0
72.0,45.19,Bras,3.8,103,72,0,28,0,0,0,0.0,1
38.0,28.31,Bras,4.3,380,86,0,14,0,0,0,0.0,1
36.0,24.99,Bras,4.5,65,72,0,0,0,0,0,28.0,0
50.0,34.93,Bras,4.3,414,41,0,11,48,0,0,0.0,1
65.0,49.89,Bras,4.2,114,0,0,10,90,0,0,0.0,1
50.0,43.87,Bras,4.3,414,41,0,11,48,0,0,0.0,1
34.75,34.75,Bras,4.3,414,41,0,11,48,0,0,0.0,1
50.0,44.0,Bras,4.3,414,41,0,11,48,0,0,0.0,1
65.0,65.0,Bras,4.2,114,0,0,10,90,0,0,0.0,1
50.0,50.0,Bras,4.1,480,0,0,0,100,0,0,0.0,1
49.99,49.99,Bras,4.2,972,85,0,15,0,0,0,0.0,1
68.0,58.58,Bras,4.2,249,80,0,20,0,0,0,0.0,1
65.0,58.17,Bras,4.2,114,0,0,10,90,0,0,0.0,1
69.93,69.93,Bras,4.2,249,80,0,20,0,0,0,0.0,1
42.0,42.0,Bras,4.4,768,100,0,0,0,0,0,0.0,1
38.0,21.89,Bras,4.3,380,86,0,14,0,0,0,0.0,1
72.0,54.34,Bras,3.8,103,72,0,28,0,0,0,0.0,1
37.98,37.98,Bras,4.3,380,100,0,0,0,0,0,0.0,1
38.0,25.99,Bras,4.3,380,86,0,14,0,0,0,0.0,1
46.0,46.0,Bras,4.4,288,87,0,13,0,0,0,0.0,1
50.0,41.95,Bras,4.2,972,85,0,15,0,0,0,0.0,1
34.0,32.3,Bras,4.5,25,79,0,0,0,0,0,21.0,0
46.0,41.4,Bras,4.3,480,71,0,29,0,0,0,0.0,1
38.0,38.0,Bras,4.3,381,86,0,14,0,0,0,0.0,1
68.0,68.0,Bras,4.2,249,80,0,20,0,0,0,0.0,1
65.0,38.65,Bras,4.2,114,0,0,10,90,0,0,0.0,1
50.0,50.0,Bras,4.3,414,54,0,13,33,0,0,0.0,1
39.95,39.95,Bras,4.2,114,0,0,10,90,0,0,0.0,1
38.0,20.0,Bras,4.3,380,86,0,14,0,0,0,0.0,1
46.0,43.0,Bras,4.4,288,100,0,0,0,0,0,0.0,1
72.0,72.0,Bras,3.8,103,72,0,28,0,0,0,0.0,1
46.0,46.0,Bras,4.3,480,71,0,29,0,0,0,0.0,1
68.0,37.79,Bras,4.2,249,80,0,20,0,0,0,0.0,1
38.0,38.0,Bras,4.5,25,79,0,0,0,0,0,21.0,0
46.0,46.0,Bras,4.3,184,82,0,18,0,0,0,0.0,1
60.0,48.0,Bras,4.4,768,100,0,0,0,0,0,0.0,1
44.0,44.0,Bras,4.1,27,88,0,12,0,0,0,0.0,1
38.0,33.11,Bras,4.3,380,86,0,14,0,0,0,0.0,1
38.0,38.0,Bras,4.3,380,100,0,0,0,0,0,0.0,1
65.0,48.75,Bras,4.3,1882,80,0,20,0,0,0,0.0,1
36.0,24.7,Bras,4.5,65,72,0,0,0,0,0,28.0,0
36.0,36.0,Bras,4.5,65,72,0,0,0,0,0,28.0,0
49.98,49.98,Bras,4.3,414,54,0,13,33,0,0,0.0,1
68.0,68.0,Bras,3.7,61,58,0,42,0,0,0,0.0,1
50.0,50.0,Bras,4.2,972,85,0,15,0,0,0,0.0,1
60.0,48.0,Bras,4.4,768,82,0,18,0,0,0,0.0,1
65.0,65.0,Bras,4.4,832,91,0,9,0,0,0,0.0,1
46.0,46.0,Bras,4.2,739,87,0,13,0,0,0,0.0,1
72.0,50.4,Bras,3.8,103,72,0,28,0,0,0,0.0,1
46.0,32.13,Bras,4.3,480,71,0,29,0,0,0,0.0,1
44.0,44.0,Bras,4.1,15,79,0,0,0,0,0,21.5,0
46.0,46.0,Bras,4.3,480,72,0,0,0,0,0,28.0,0
49.22,49.22,Bras,4.4,768,100,0,0,0,0,0,0.0,1
50.0,39.95,Bras,4.2,972,85,0,15,0,0,0,0.0,1
49.95,49.95,Bras,4.3,414,41,0,11,48,0,0,0.0,1
50.0,29.99,Bras,4.3,414,41,0,11,48,0,0,0.0,1
65.0,44.65,Bras,4.2,114,0,0,10,90,0,0,0.0,1
65.0,48.75,Bras,4.2,114,0,0,10,90,0,0,0.0,1
60.0,45.0,Bras,4.4,768,100,0,0,0,0,0,0.0,1
65.0,49.77,Bras,4.2,114,0,0,10,90,0,0,0.0,1
65.0,54.5,Bras,4.2,114,0,0,10,90,0,0,0.0,1
65.0,65.0,Bras,4.3,1882,80,0,20,0,0,0,0.0,1
50.0,50.0,Bras,4.3,414,41,0,11,48,0,0,0.0,1
36.0,29.99,Bras,4.5,65,72,0,0,0,0,0,28.0,0
65.0,65.0,Bras,4.4,1159,80,0,20,0,0,0,0.0,1
48.0,48.0,Bras,4.4,768,100,0,0,0,0,0,0.0,1
46.0,29.95,Bras,4.4,288,87,0,13,0,0,0,0.0,1
44.0,30.99,Bras,4.1,15,79,0,0,0,0,0,21.5,0
38.0,38.0,Bras,4.3,380,86,0,14,0,0,0,0.0,1
38.0,29.35,Bras,4.3,380,86,0,14,0,0,0,0.0,1
60.0,60.0,Bras,4.2,150,81,0,19,0,0,0,0.0,1
27.83,27.83,Panties,4.3,424,0,0,0,0,95,0,5.0,0
38.0,27.3,Bras,4.3,380,86,0,14,0,0,0,0.0,1
60.0,60.0,Bras,4.4,768,82,0,18,0,0,0,0.0,1
38.0,15.22,Bras,4.3,380,86,0,14,0,0,0,0.0,1
38.0,38.0,Bras,3.8,32,71,0,0,0,0,0,29.5,0
44.0,39.6,Bras,4.1,15,79,0,0,0,0,0,21.5,0
65.0,65.0,Bras,4.4,313,0,0,0,100,0,0,0.0,1
20.0,12.99,Panties,4.7,532,0,0,0,0,53,35,12.0,0
44.99,44.99,Bras,4.4,286,100,0,0,0,0,0,0.0,1
33.0,28.03,Panties,4.0,94,72,0,0,0,0,0,28.0,0
65.0,34.99,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
67.96,67.96,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
22.0,15.08,Panties,4.4,403,0,0,12,0,53,35,0.0,0
65.0,56.5,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
48.0,44.15,Bras,4.4,389,82,0,18,0,0,0,0.0,1
21.41,21.41,Panties,4.3,421,0,0,0,0,95,0,5.0,0
48.0,34.99,Bras,4.4,389,82,0,18,0,0,0,0.0,1
48.0,45.0,Bras,4.4,389,82,0,18,0,0,0,0.0,1
48.0,45.6,Bras,4.4,389,82,0,18,0,0,0,0.0,1
20.0,14.0,Panties,4.7,532,0,0,0,89,0,0,11.0,0
22.0,17.48,Panties,4.4,17,0,0,0,0,92,0,8.0,0
48.0,38.4,Bras,4.4,389,82,0,18,0,0,0,0.0,1
53.99,53.99,Bras,4.2,601,0,0,15,85,0,0,0.0,1
32.0,22.07,Bras,3.9,84,0,0,0,0,92,0,8.0,0
21.37,21.37,Panties,4.4,403,0,0,12,0,53,35,0.0,0
32.0,25.6,Bras,3.9,84,0,0,0,0,92,0,8.0,0
46.0,24.85,Bras,4.2,738,87,0,13,0,0,0,0.0,1
65.0,53.34,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
50.0,35.2,Bras,4.2,970,85,0,15,0,0,0,0.0,1
48.0,48.0,Bras,4.2,970,85,0,15,0,0,0,0.0,1
60.98,60.98,Bras,4.4,766,82,0,18,0,0,0,0.0,1
33.0,24.58,Panties,4.0,94,72,0,0,0,0,0,28.0,0
48.0,24.95,Bras,4.3,479,71,0,29,0,0,0,0.0,1
69.99,69.99,Bras,4.2,601,0,0,15,85,0,0,0.0,1
55.0,48.75,Bras,4.2,601,0,0,15,85,0,0,0.0,1
32.0,32.0,Bras,3.9,84,0,0,0,0,92,0,8.0,0
49.99,49.99,Bras,4.4,766,100,0,0,0,0,0,0.0,1
65.0,55.99,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
49.0,24.99,Panties,4.3,421,0,0,0,0,95,0,5.0,0
29.0,29.0,Panties,4.3,420,0,0,0,0,95,0,5.0,0
65.0,46.0,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
60.0,54.99,Bras,4.4,766,82,0,18,0,0,0,0.0,1
49.95,49.95,Bras,4.2,970,85,0,15,0,0,0,0.0,1
48.0,41.0,Bras,4.4,389,82,0,18,0,0,0,0.0,1
46.0,32.99,Bras,4.3,479,71,0,29,0,0,0,0.0,1
65.0,42.0,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
60.0,47.99,Bras,4.4,766,82,0,18,0,0,0,0.0,1
22.0,17.05,Panties,4.4,403,0,0,12,0,53,35,0.0,0
22.0,15.93,Panties,4.4,17,0,0,0,0,92,0,8.0,0
55.0,43.34,Bras,4.2,601,0,0,15,85,0,0,0.0,1
39.0,35.1,Panties,4.4,73,88,0,0,0,0,0,12.0,0
30.99,30.99,Bras,4.2,601,0,0,15,85,0,0,0.0,1
23.73,23.73,Bras,4.2,601,0,0,15,85,0,0,0.0,1
48.0,29.79,Bras,4.4,389,82,0,18,0,0,0,0.0,1
32.0,23.28,Bras,3.9,84,0,0,0,0,92,0,8.0,0
47.99,47.99,Bras,4.4,389,82,0,18,0,0,0,0.0,1
62.41,62.41,Bras,4.4,766,100,0,0,0,0,0,0.0,1
46.0,18.5,Bras,4.2,738,87,0,13,0,0,0,0.0,1
20.0,14.84,Panties,4.7,532,0,0,0,0,53,35,12.0,0
48.0,32.96,Bras,4.4,389,82,0,18,0,0,0,0.0,1
20.0,12.97,Panties,4.7,532,0,0,0,0,53,35,12.0,0
50.0,41.95,Bras,4.2,970,85,0,15,0,0,0,0.0,1
22.0,17.99,Panties,4.4,403,0,0,12,0,53,35,0.0,0
15.0,15.0,Panties,4.3,122,79,0,0,0,0,0,21.0,0
47.9,47.9,Bras,4.4,766,100,0,0,0,0,0,0.0,1
65.0,51.99,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
65.0,54.0,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
12.0,12.0,Panties,4.7,532,0,0,0,0,53,35,12.0,0
39.0,39.0,Panties,4.3,421,0,0,0,0,95,0,5.0,0
60.0,50.0,Bras,4.4,766,82,0,18,0,0,0,0.0,1
20.0,13.7,Panties,4.7,532,0,0,0,0,53,35,12.0,0
22.0,18.64,Panties,4.4,403,0,0,12,0,53,35,0.0,0
29.95,29.95,Panties,4.3,421,0,0,0,0,95,0,5.0,0
22.0,19.98,Panties,4.4,403,0,0,12,0,53,35,0.0,0
12.0,10.4,Panties,4.5,99,82,0,0,0,0,0,18.0,0
20.0,14.35,Panties,4.7,532,0,0,0,0,53,35,12.0,0
46.0,34.5,Bras,4.3,479,71,0,29,0,0,0,0.0,1
54.0,54.0,Bras,4.2,601,0,0,15,85,0,0,0.0,1
32.0,16.8,Bras,3.9,84,0,0,0,0,92,0,8.0,0
64.96,64.96,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
55.0,48.0,Bras,4.2,601,0,0,15,85,0,0,0.0,1
22.0,19.0,Panties,4.4,403,0,0,12,0,53,35,0.0,0
11.55,11.55,Panties,4.4,403,0,0,0,0,53,35,12.0,0
43.99,43.99,Bras,4.4,286,100,0,0,0,0,0,0.0,1
26.53,26.53,Bras,4.4,286,100,0,0,0,0,0,0.0,1
69.99,69.99,Bras,4.4,389,82,0,18,0,0,0,0.0,1
46.9,46.9,Bras,4.4,389,82,0,18,0,0,0,0.0,1
46.0,31.99,Bras,4.3,479,72,0,0,0,0,0,28.0,0
63.05,63.05,Bras,4.4,831,91,0,9,0,0,0,0.0,1
48.0,48.0,Bras,4.3,479,71,0,29,0,0,0,0.0,1
21.99,21.99,Panties,4.4,403,0,0,12,0,53,35,0.0,0
55.0,50.0,Bras,4.2,601,0,0,15,85,0,0,0.0,1
65.0,52.0,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
46.0,34.99,Bras,4.3,479,71,0,29,0,0,0,0.0,1
60.0,29.95,Bras,4.4,766,82,0,18,0,0,0,0.0,1
49.0,21.31,Panties,4.3,421,0,0,0,0,95,0,5.0,0
65.0,51.99,Bras,4.4,831,91,0,9,0,0,0,0.0,1
48.0,28.49,Bras,4.4,389,82,0,18,0,0,0,0.0,1
49.0,29.99,Panties,4.3,421,0,0,0,0,95,0,5.0,0
48.0,39.32,Bras,4.4,389,82,0,18,0,0,0,0.0,1
65.0,62.0,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
22.0,19.2,Panties,4.4,403,0,0,12,0,53,35,0.0,0
22.0,22.0,Panties,4.4,403,0,0,12,0,53,35,0.0,0
65.0,59.99,Bras,4.4,831,91,0,9,0,0,0,0.0,1
19.22,19.22,Panties,4.7,532,0,0,0,0,53,35,12.0,0
22.0,18.98,Panties,4.4,403,0,0,12,0,53,35,0.0,0
50.0,36.99,Bras,4.2,970,85,0,15,0,0,0,0.0,1
22.0,15.0,Panties,4.4,403,0,0,12,0,53,35,0.0,0
33.0,15.75,Panties,3.9,13,72,0,0,0,0,0,28.0,0
60.0,27.59,Bras,4.4,766,82,0,18,0,0,0,0.0,1
20.0,14.95,Panties,4.7,532,0,0,0,0,53,35,12.0,0
46.0,41.39,Bras,4.3,479,71,0,29,0,0,0,0.0,1
55.0,49.58,Bras,4.2,601,0,0,15,85,0,0,0.0,1
49.0,39.59,Panties,4.3,421,0,0,0,0,95,0,5.0,0
60.0,52.07,Bras,4.4,766,100,0,0,0,0,0,0.0,1
25.49,25.49,Panties,4.7,126,93,0,7,0,0,0,0.0,0
54.77,54.77,Bras,4.2,601,0,0,15,85,0,0,0.0,1
27.83,27.83,Panties,4.3,421,0,0,0,0,95,0,5.0,0
22.0,14.87,Panties,4.4,403,0,0,0,0,53,35,12.0,0
54.77,54.77,Bras,4.2,970,85,0,15,0,0,0,0.0,1
39.0,39.0,Panties,4.7,126,93,0,7,0,0,0,0.0,0
65.0,52.0,Bras,4.4,1156,85,0,15,0,0,0,0.0,1
22.0,12.99,Panties,4.4,403,0,0,0,0,53,35,12.0,0
46.0,46.0,Bras,4.3,479,72,0,0,0,0,0,28.0,0
48.4,48.4,Bras,4.2,970,85,0,15,0,0,0,0.0,1
62.17,62.17,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
48.0,20.99,Bras,4.4,389,82,0,18,0,0,0,0.0,1
20.0,13.95,Panties,4.7,532,0,0,0,0,53,35,12.0,0
33.0,33.0,Panties,3.5,8,0,0,0,0,90,0,10.0,0
20.0,17.93,Panties,4.7,532,0,0,0,0,53,35,12.0,0
58.0,58.0,Bras,4.4,766,100,0,0,0,0,0,0.0,1
39.99,39.99,Bras,4.4,286,100,0,0,0,0,0,0.0,1
63.02,63.02,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
22.0,14.99,Panties,4.4,403,0,0,0,0,53,35,12.0,0
60.0,60.0,Bras,4.4,831,91,0,9,0,0,0,0.0,1
65.0,51.99,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
55.0,49.99,Bras,4.2,601,0,0,15,85,0,0,0.0,1
64.99,64.99,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
24.99,24.99,Panties,4.7,152,93,0,7,0,0,0,0.0,0
22.0,9.95,Panties,4.4,403,0,0,0,0,53,35,12.0,0
46.0,46.0,Bras,4.4,389,82,0,18,0,0,0,0.0,1
20.0,14.83,Panties,4.7,532,0,0,0,0,53,35,12.0,0
63.5,63.5,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
50.0,30.0,Bras,4.2,970,85,0,15,0,0,0,0.0,1
32.0,18.93,Bras,3.9,84,0,0,0,0,92,0,8.0,0
20.0,10.5,Panties,4.7,532,0,0,0,0,53,35,12.0,0
41.56,41.56,Panties,4.6,104,0,0,0,0,53,35,12.0,0
48.0,44.99,Bras,4.4,389,82,0,18,0,0,0,0.0,1
65.0,54.5,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
46.0,23.94,Bras,4.3,479,71,0,29,0,0,0,0.0,1
31.42,31.42,Panties,4.2,16,0,0,0,0,95,0,5.0,0
39.0,39.0,Panties,4.6,104,0,0,0,0,53,35,12.0,0
65.0,30.55,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
24.99,24.99,Panties,4.3,421,0,0,0,0,95,0,5.0,0
60.0,39.95,Bras,4.4,766,100,0,0,0,0,0,0.0,1
39.0,39.0,Panties,4.1,60,88,0,0,0,0,0,12.0,0
65.0,40.0,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
65.0,65.0,Bras,4.4,1156,85,0,15,0,0,0,0.0,1
22.0,15.99,Panties,4.4,403,0,0,0,0,53,35,12.0,0
48.0,21.99,Bras,4.4,389,82,0,18,0,0,0,0.0,1
54.98,54.98,Bras,4.2,601,0,0,15,85,0,0,0.0,1
60.0,48.0,Bras,4.4,766,82,0,18,0,0,0,0.0,1
48.0,33.6,Bras,4.4,389,82,0,18,0,0,0,0.0,1
13.0,10.4,Panties,4.3,122,79,0,0,0,0,0,21.0,0
22.99,22.99,Panties,4.3,421,0,0,0,0,95,0,5.0,0
63.05,63.05,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
24.95,24.95,Bras,4.2,738,87,0,13,0,0,0,0.0,1
55.0,52.07,Bras,4.2,601,0,0,15,85,0,0,0.0,1
50.0,23.73,Bras,4.2,970,85,0,15,0,0,0,0.0,1
33.0,24.08,Panties,4.0,94,72,0,0,0,0,0,28.0,0
36.0,36.0,Bras,3.9,84,0,0,0,0,92,0,8.0,0
32.0,23.95,Bras,3.9,84,0,0,0,0,92,0,8.0,0
22.0,22.0,Panties,4.4,403,0,0,0,0,53,35,12.0,0
46.0,46.0,Bras,4.2,738,87,0,13,0,0,0,0.0,1
49.0,38.42,Panties,4.3,421,0,0,0,0,95,0,5.0,0
59.99,59.99,Bras,4.4,766,82,0,18,0,0,0,0.0,1
32.0,19.56,Bras,3.9,84,0,0,0,0,92,0,8.0,0
60.0,48.0,Bras,4.4,766,100,0,0,0,0,0,0.0,1
60.0,42.0,Bras,4.4,766,100,0,0,0,0,0,0.0,1
20.0,14.99,Panties,4.7,532,0,0,0,0,53,35,12.0,0
50.0,39.75,Bras,4.2,970,85,0,15,0,0,0,0.0,1
48.0,48.0,Bras,4.4,389,82,0,18,0,0,0,0.0,1
60.0,60.0,Bras,4.4,766,100,0,0,0,0,0,0.0,1
47.99,47.99,Bras,4.4,766,100,0,0,0,0,0,0.0,1
46.0,24.95,Bras,4.2,738,87,0,13,0,0,0,0.0,1
32.0,19.97,Bras,3.9,85,0,0,0,0,92,0,8.0,0
48.0,48.0,Bras,4.4,766,100,0,0,0,0,0,0.0,1
46.0,46.0,Bras,4.3,183,82,0,18,0,0,0,0.0,1
49.67,49.67,Bras,4.4,389,82,0,18,0,0,0,0.0,1
55.0,24.97,Bras,4.2,601,0,0,15,85,0,0,0.0,1
20.0,20.0,Panties,4.7,532,0,0,0,0,53,35,12.0,0
55.0,24.98,Bras,4.2,601,0,0,15,85,0,0,0.0,1
39.0,39.0,Panties,4.2,49,88,0,0,0,0,0,12.0,0
55.0,23.73,Bras,4.2,601,0,0,15,85,0,0,0.0,1
60.0,41.95,Bras,4.4,766,82,0,18,0,0,0,0.0,1
60.0,60.0,Bras,4.4,766,82,0,18,0,0,0,0.0,1
46.0,30.59,Bras,4.3,479,71,0,29,0,0,0,0.0,1
55.0,55.0,Bras,4.2,601,0,0,15,85,0,0,0.0,1
54.99,54.99,Bras,4.2,601,0,0,15,85,0,0,0.0,1
20.0,15.0,Panties,4.7,532,0,0,0,0,53,35,12.0,0
50.0,50.0,Bras,4.1,478,0,0,0,100,0,0,0.0,1
46.0,46.0,Bras,4.3,479,71,0,29,0,0,0,0.0,1
68.86,68.86,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
50.0,39.94,Bras,4.2,970,85,0,15,0,0,0,0.0,1
65.0,47.0,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
50.0,40.0,Bras,4.2,970,85,0,15,0,0,0,0.0,1
50.0,47.0,Bras,4.2,970,85,0,15,0,0,0,0.0,1
50.0,45.0,Bras,4.2,970,85,0,15,0,0,0,0.0,1
46.0,37.86,Bras,4.3,479,71,0,29,0,0,0,0.0,1
65.0,42.9,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
50.0,43.65,Bras,4.2,970,85,0,15,0,0,0,0.0,1
65.0,62.0,Bras,4.4,831,91,0,9,0,0,0,0.0,1
65.0,65.0,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
46.0,41.4,Bras,4.3,479,71,0,29,0,0,0,0.0,1
50.0,50.0,Bras,4.2,970,85,0,15,0,0,0,0.0,1
65.0,65.0,Bras,4.4,831,91,0,9,0,0,0,0.0,1
50.0,39.95,Bras,4.2,970,85,0,15,0,0,0,0.0,1
65.0,65.0,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
69.99,69.99,Bras,4.3,1879,80,0,20,0,0,0,0.0,1
65.0,52.0,Bras,4.4,1156,80,0,20,0,0,0,0.0,1
65.0,52.0,Bras,4.4,831,91,0,9,0,0,0,0.0,1
65.0,45.5,Bras,4.3,1876,80,0,20,0,0,0,0.0,1
64.49,64.49,Bras,4.3,1876,80,0,20,0,0,0,0.0,1
63.02,63.02,Bras,4.3,1876,80,0,20,0,0,0,0.0,1
24.95,24.95,Bras,4.2,736,87,0,13,0,0,0,0.0,1
32.0,27.7,Bras,4.0,83,0,0,0,0,92,0,8.0,0
60.0,54.99,Bras,4.4,765,82,0,18,0,0,0,0.0,1
33.0,24.35,Panties,4.0,94,72,0,0,0,0,0,28.0,0
12.99,12.99,Panties,4.4,402,0,0,0,0,53,35,12.0,0
60.0,46.0,Bras,4.4,765,100,0,0,0,0,0,0.0,1
20.0,15.0,Panties,4.7,531,0,0,0,0,53,35,12.0,0
50.0,39.93,Bras,4.2,969,85,0,15,0,0,0,0.0,1
39.0,35.75,Panties,4.4,73,88,0,0,0,0,0,12.0,0
44.0,44.0,Bras,4.4,291,87,0,13,0,0,0,0.0,1
46.0,29.95,Bras,4.4,292,87,0,13,0,0,0,0.0,1
49.99,49.99,Bras,4.4,765,100,0,0,0,0,0,0.0,1
64.96,64.96,Bras,4.4,1155,80,0,20,0,0,0,0.0,1
